utc_time,asset_id,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,z_score,z_anomaly,rolling_mean,rolling_std,rolling_anomaly,anomaly
2025-02-27 18:45:51.109000+00:00,2300,FW04-KT1b-FK,Faucet,Kitchen,4279,1.0,2.853,1,44.0,1,0.6310078016904074,False,0.8466999999999972,1.0053795358543574,True,True
2025-02-27 21:20:50.289000+00:00,2300,FW04-KT1b-FK,Faucet,Kitchen,4926,3.0,3.284,1,51.25,1,0.7555409118975702,False,1.1507999999999972,1.2154974107578858,True,True
2025-02-27 09:33:54.116000+00:00,3089,FW27-BA2-F,Faucet,Bathroom2,736,1.0,0.491,0,15.75,1,-0.05146831503655065,False,0.15739999999999715,0.14229015739887704,True,True
2025-02-27 09:33:54.116000+00:00,3089,FW27-BA2-F,Faucet,Bathroom2,938,1.0,0.626,1,16.0,1,-0.012461424368413763,False,0.19979999999999715,0.20597669772016045,True,True
2025-02-27 09:37:54.104000+00:00,3089,FW27-BA2-F,Faucet,Bathroom2,1223,2.0,0.816,1,16.0,1,0.04243716249785295,False,0.24199999999999716,0.29248057865879795,True,True
2025-02-27 02:03:55.862000+00:00,2811,FW65-KT1-FK,Faucet,Kitchen sink,2381,1.0,1.588,0,36.25,1,0.26549878913342095,False,0.16029999999999717,0.5016433106449432,True,True
2025-02-27 04:01:55.274000+00:00,2811,FW65-KT1-FK,Faucet,Kitchen sink,2697,1.0,1.798,0,39.0,1,0.32617617461718945,False,0.3399999999999972,0.7148098426258509,True,True
2025-02-27 00:37:31.657000+00:00,2123,FW23-BA1-T,WC,Bathroom 1st floor ,5828,1.0,3.886,0,22.5,1,0.9294827502843733,False,1.0677999999999972,1.156142609428834,True,True
2025-02-27 07:24:29.738000+00:00,2123,FW23-BA1-T,WC,Bathroom 1st floor ,6683,1.0,4.455,0,26.75,1,1.0938895709522984,False,1.407299999999997,1.535945170463516,True,True
2025-02-27 10:20:28.886000+00:00,2123,FW23-BA1-T,WC,Bathroom 1st floor ,7486,1.0,4.991,0,29.25,1,1.2487613739013455,False,1.726599999999997,1.912034472028606,True,True
2025-02-27 17:52:30.863000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,2931,2.0,1.954,0,47.25,1,0.3712508038337031,False,0.6256999999999971,0.7488916328691484,True,True
2025-02-27 18:02:30.834000+00:00,3033,FW67-KT1-D,Dishwasher,Kitchen,2747,1.0,1.831,0,45.5,1,0.33571119233606733,False,0.5873999999999973,0.741967534482385,True,True
2025-02-27 08:21:54.382000+00:00,2725,FW53-KT1-FK,Faucet,Kitchen,8882,0.0,5.921,1,60.0,1,1.5174755096151775,False,1.030499999999997,1.7763054823622688,True,True
2025-02-27 19:56:50.969000+00:00,2725,FW53-KT1-FK,Faucet,Kitchen,8251,1.0,5.5,1,56.0,1,1.3958317987167654,False,1.4573999999999971,1.8394427417029116,True,True
2025-02-27 19:57:50.969000+00:00,2725,FW53-KT1-FK,Faucet,Kitchen,7524,0.0,5.016,1,51.5,1,1.2559848721732227,False,1.684199999999997,2.1326965091178565,True,True
2025-02-27 12:59:53.640000+00:00,3047,FW58-BA-F,Faucet,Bathroom,1134,2.0,0.756,0,20.25,1,0.02510076664534768,False,0.28049999999999714,0.3124445728682137,True,True
2025-02-27 09:07:24.947000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,4302,2.0,2.868,0,21.0,1,0.6353419006535336,False,0.2972999999999971,0.9033557254317668,True,True
2025-02-27 09:08:24.947000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,6918,1.0,4.612,0,34.0,1,1.1392531400996873,False,0.7570999999999971,1.625036098745454,True,True
2025-02-27 10:10:24.653000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,11845,0.0,7.897,0,60.0,1,2.0884208130243516,False,2.045799999999997,2.656294528516306,True,True
2025-02-27 17:35:22.574000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,28,1.0,0.019,0,1.0,1,-0.1878479624095922,False,0.007999999999997159,0.0050552506634600055,True,True
2025-02-27 21:12:21.589000+00:00,3192,FW29-KT-WMb,Laundry,Kitchen,35,1.0,0.024,0,1.5,1,-0.18640326275521676,False,0.006799999999997158,0.007375635817678418,True,True
2025-02-27 00:06:34.482000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,839,1.0,0.56,0,4.75,1,-0.03153145980616956,False,0.061899999999997166,0.17513515416937211,True,True
2025-02-27 05:24:32.441000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,2646,1.0,1.764,0,14.0,1,0.31635221696743643,False,0.23809999999999718,0.5636333422076164,True,True
2025-02-27 05:27:32.409000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,28818,1.0,19.212,1,141.25,1,5.357776130875973,True,2.159199999999997,6.017618166683843,True,True
2025-02-27 05:49:32.273000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,18271,5.0,12.181,1,89.5,1,3.326239476893228,True,4.469899999999997,6.318347541530037,False,True
2025-02-27 06:25:32.057000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,14674,17.0,9.782,0,80.75,1,2.6330725827238926,False,2.933299999999997,4.35317077414753,True,True
2025-02-27 19:44:27.215000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,6877,1.0,4.585,1,33.25,1,1.1314517619660598,False,1.8764999999999972,1.607968231445132,True,True
2025-02-27 20:19:26.902000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,16117,3.0,10.744,1,110.75,1,2.911032796225727,False,3.189399999999997,3.0558601698672425,True,True
2025-02-27 22:12:26.216000+00:00,2101,FW46-KT1-FK,Faucet,Kitchen,12723,0.0,8.482,1,60.0,1,2.2574506725862777,False,2.678899999999997,2.4370122167210795,True,True
2025-02-27 18:02:31.403000+00:00,2736,FW43-KT1-FK,Faucet,Kitchen ,12106,0.0,8.071,1,60.0,1,2.1386963609966165,False,3.293099999999997,2.807192723859933,True,True
2025-02-27 05:35:46.550000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,9344,0.0,6.23,1,60.0,1,1.6067579482555798,False,1.7817999999999974,2.8978232366924277,True,True
2025-02-27 17:13:42.826000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,7209,0.0,4.806,1,37.0,1,1.1953074866894542,False,1.3739999999999972,1.5863367304030203,True,True
2025-02-27 18:13:42.503000+00:00,3190,FW29-KT-FK,Faucet,Kitchen,5250,0.0,3.5,1,60.0,1,0.8179519369665893,False,1.3339999999999974,1.437566462232916,True,True
2025-02-27 08:43:58.429000+00:00,2927,FW31-BA1-Fb,Faucet,Bathroom,5494,1.0,3.662,1,51.5,1,0.8647602057683536,False,0.8956999999999973,1.3590506531330486,True,True
2025-02-27 05:52:38.473000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,3,0.0,0.002,0,0.0,1,-0.1927599412344687,False,0.001099999999997158,0.000316233629699218,True,True
2025-02-27 07:47:37.922000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,1855,1.0,1.237,0,7.5,1,0.16408087339626506,False,0.12469999999999717,0.39082250873897384,True,True
2025-02-27 07:48:37.922000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,9317,3.0,6.211,0,31.75,1,1.601268089568953,False,0.7456999999999973,1.9591953024997129,True,True
2025-02-27 08:28:37.724000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,18257,1.0,12.171,0,59.75,1,3.3233500775844775,True,2.6133999999999973,3.9747858698443705,True,True
2025-02-27 12:07:36.634000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,16266,1.0,10.844,0,53.0,1,2.9399267893132355,False,3.6869999999999967,3.6642455946321317,True,True
2025-02-27 14:26:35.945000+00:00,2812,FW65-KT1-W,Laundry,Washing machine ,16969,0.0,11.313,0,54.75,1,3.0754396168936524,True,3.744799999999997,3.7446866891641553,True,True
2025-02-27 09:02:02.481000+00:00,3092,FW62-BA-F,Faucet,Bathroom,7271,1.0,4.847,1,26.75,1,1.2071540238553329,False,0.5592999999999972,1.5162261668011445,True,True
2025-02-27 09:45:02.276000+00:00,3092,FW62-BA-F,Faucet,Bathroom,13741,0.0,9.161,0,60.0,1,2.4536408856504623,False,1.6013999999999975,3.044116299428771,True,True
2025-02-27 13:24:20.105000+00:00,2762,FW45-KT1-FK,Faucet,Kitchen sink 1,1149,0.0,0.766,0,8.25,1,0.027990165954098565,False,0.3501999999999971,0.27185322838143144,True,True
2025-02-27 17:30:18.646000+00:00,2762,FW45-KT1-FK,Faucet,Kitchen sink 1,1960,1.0,1.306,0,5.5,1,0.18401772862664612,False,0.5141999999999971,0.36609191317549883,True,True
2025-02-27 06:50:33.862000+00:00,3086,FW20-BA-F,Faucet,Bathroom,1410,3.0,0.94,0,14.5,1,0.07826571392636386,False,0.33629999999999716,0.29120441465531,True,True
2025-02-27 06:50:33.862000+00:00,3086,FW20-BA-F,Faucet,Bathroom,8086,1.0,5.391,1,67.75,1,1.3643373462513808,False,0.8715999999999973,1.6110296362551657,True,True
2025-02-27 06:07:38.624000+00:00,2735,FW43-BA1-F,Faucet,Bathroom 1st floor ,10622,0.0,7.081,1,60.0,1,1.8526458294302797,False,1.010999999999997,2.148988082279965,True,True
2025-02-27 21:00:37.291000+00:00,2723,FW53-KT1-W,Laundry,Kitchen ,5,0.0,0.004,0,0.25,1,-0.19218206137271854,False,0.0013999999999971579,0.000966093685034597,True,True
2025-02-27 01:44:55.788000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,5340,1.0,3.56,0,24.0,1,0.8352883328190945,False,0.3572999999999972,1.1253144795040217,True,True
2025-02-27 05:18:54.859000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,6058,1.0,4.039,0,27.5,1,0.9736905597082617,False,0.7610999999999971,1.6053526749953386,True,True
2025-02-27 06:50:54.462000+00:00,2098,FW46-BA1-T,WC,Bathroom 1st floor - main,6921,1.0,4.614,0,38.0,1,1.1398310199614372,False,1.2223999999999973,1.9814003016955142,True,True
2025-02-27 11:32:56.943000+00:00,3153,FW80-KT-WM,Laundry,Kitchen,9882,0.0,6.588,0,60.0,1,1.710198443508861,False,3.3050999999999973,1.9738765271535348,True,True
2025-02-27 08:50:16.062000+00:00,2140,FW26-KT1-W,Laundry,Kitchen,2025,1.0,1.35,0,11.0,3,0.19673108558515,False,0.3974999999999972,0.3938528349005236,True,True
2025-02-27 08:51:16.062000+00:00,2140,FW26-KT1-W,Laundry,Kitchen,11005,0.0,7.337,0,60.0,3,1.926614451734302,False,1.1080999999999972,2.2229983480783537,True,True
2025-02-27 09:03:15.983000+00:00,2140,FW26-KT1-W,Laundry,Kitchen,10751,1.0,7.167,0,60.0,3,1.877494663485537,False,1.965899999999997,2.851718446832265,True,True
2025-02-27 19:02:33.170000+00:00,2816,FW35-KT1-FK,Faucet,Kitchen sink,2285,1.0,1.524,1,12.75,1,0.2470066335574153,False,0.5157999999999971,0.5295557467278551,True,True
2025-02-27 07:40:43.938000+00:00,3022,FW69-BA1-T,WC,Bathroom,5666,1.0,3.777,0,30.75,1,0.8979882978189887,False,0.9701999999999972,1.096253701376341,True,True
2025-02-27 07:41:43.938000+00:00,3022,FW69-BA1-T,WC,Bathroom,5988,0.0,3.992,0,59.75,1,0.9601103829571326,False,1.2697999999999972,1.4548370508232034,True,True
2025-02-27 12:20:42.435000+00:00,3022,FW69-BA1-T,WC,Bathroom,9588,1.0,6.392,0,52.5,1,1.653566217057344,False,1.846399999999997,2.1484616305117523,True,True
2025-02-27 12:45:42.298000+00:00,3022,FW69-BA1-T,WC,Bathroom,9317,0.0,6.211,0,59.75,1,1.601268089568953,False,2.5894999999999975,2.348271669406391,True,True
2025-02-27 07:45:12.500000+00:00,2815,FW35-BA1-S,Shower,Shower / bath tub,3459,0.0,2.306,0,60.0,1,0.4729576595017342,False,1.412299999999997,0.47703157361512055,True,True
2025-02-27 07:57:13.323000+00:00,3087,FW27-KT-FK,Faucet,Kitchen,1749,1.0,1.166,0,8.25,1,0.14356613830413376,False,0.5205999999999971,0.42191552604131466,True,True
2025-02-27 13:32:11.516000+00:00,3087,FW27-KT-FK,Faucet,Kitchen,2100,2.0,1.4,1,13.0,1,0.21117808212890435,False,0.7001999999999972,0.37967436340344035,True,True
2025-02-27 15:01:11.021000+00:00,3087,FW27-KT-FK,Faucet,Kitchen,2678,1.0,1.785,1,28.25,1,0.32241995551581326,False,0.6408999999999971,0.6300736200399597,True,True
2025-02-27 18:07:09.998000+00:00,3087,FW27-KT-FK,Faucet,Kitchen,2787,1.0,1.858,0,13.25,1,0.34351257046969474,False,0.6198999999999971,0.5586196181493928,True,True
2025-02-27 07:00:51.632000+00:00,3088,FW27-BA1-F,Faucet,Bathroom1,2323,1.0,1.549,1,22.5,1,0.2542301318292925,False,0.5932999999999972,0.6131305914940316,True,True
2025-02-27 07:01:51.627000+00:00,3088,FW27-BA1-F,Faucet,Bathroom1,2745,0.0,1.83,1,29.0,1,0.33542225240519224,False,0.7313999999999972,0.7227455676509797,True,True
2025-02-27 08:09:53.668000+00:00,2761,FW59-BA1-FK ,Faucet,Bathroom sink,5120,1.0,3.413,1,33.5,1,0.7928141629804566,False,0.5299999999999971,1.0281318549265543,True,True
2025-02-27 15:39:51.845000+00:00,2761,FW59-BA1-FK ,Faucet,Bathroom sink,2997,1.0,1.998,1,24.5,1,0.383964160792207,False,0.9713999999999972,0.5937543824429571,True,True
2025-02-27 10:59:04.575000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,7061,1.0,4.707,0,40.0,1,1.1667024335328204,False,1.2413999999999972,1.477471578972057,True,True
2025-02-27 11:00:04.571000+00:00,2843,FW06-BA1-FK,Faucet,Kitchen,10354,0.0,6.903,0,60.25,1,1.8012145217345137,False,1.894099999999997,2.277691933613472,True,True
2025-02-27 08:49:49.696000+00:00,2135,FW26-BA1-T,WC,Bathroom 1st floor ,11663,0.0,7.775,0,36.75,1,2.0531701414575907,False,2.8092999999999977,2.9990948282593877,True,True
2025-02-27 13:25:32.307000+00:00,3154,FW10-KT-FK,Faucet,Kitchen,1935,1.0,1.29,0,5.25,1,0.17939468973264472,False,0.38189999999999713,0.37555305883938994,True,True
2025-02-27 18:21:30.842000+00:00,3154,FW10-KT-FK,Faucet,Kitchen,6235,2.0,4.157,1,29.25,1,1.0077854715515222,False,0.8462999999999973,1.221312959256557,True,True
2025-02-27 18:22:30.842000+00:00,3154,FW10-KT-FK,Faucet,Kitchen,6682,0.0,4.454,1,30.25,1,1.0936006310214232,False,1.250099999999997,1.654094075654291,True,True
2025-02-27 09:18:17.585000+00:00,3037,FW11-BA-F-hot,Faucet,Bathroom,4243,1.0,2.828,1,22.5,1,0.6237843034185301,False,0.3174999999999971,0.8880572116225062,True,True
2025-02-27 09:19:17.585000+00:00,3037,FW11-BA-F-hot,Faucet,Bathroom,3547,1.0,2.365,1,20.75,1,0.4900051154233644,False,0.5537999999999972,1.0868992389173688,True,True
2025-02-27 22:33:13.474000+00:00,3037,FW11-BA-F-hot,Faucet,Bathroom,4931,2.0,3.288,1,28.0,1,0.7566966716210706,False,1.1095999999999973,1.0170389700843312,True,True
2025-02-27 00:16:41.224000+00:00,2764,FW45-BA1-T,WC,Toilet,10212,1.0,6.808,0,27.0,1,1.7737652283013805,False,1.184799999999997,2.215010097795686,True,True
2025-02-27 00:42:41.099000+00:00,2764,FW45-BA1-T,WC,Toilet,10004,1.0,6.669,0,27.25,1,1.7336025779097433,False,1.798299999999997,2.7897732703579057,True,True
2025-02-27 09:02:05.900000+00:00,3186,FW33-KT-FK-cold,Faucet,Kitchen,1718,1.0,1.145,0,10.0,1,0.13749839975575692,False,0.4062999999999972,0.33808317517579195,True,True
2025-02-27 16:19:04.005000+00:00,3186,FW33-KT-FK-cold,Faucet,Kitchen,7475,1.0,4.983,0,39.0,1,1.2464498544543448,False,0.8822999999999972,1.472898431288608,True,True
2025-02-27 09:40:24.253000+00:00,2828,FW81-KT1-FK,Faucet,Kitchen,2041,2.0,1.361,1,16.75,1,0.19990942482477594,False,0.4489999999999972,0.4142406707904721,True,True
2025-02-27 18:34:21.050000+00:00,2828,FW81-KT1-FK,Faucet,Kitchen,1654,2.0,1.103,0,10.75,1,0.12536292265900323,False,0.3199999999999972,0.3324922722631822,True,True
2025-02-27 07:47:42.068000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.0,1,-0.19218206137271854,False,0.0014999999999971577,0.0010801251451599697,True,True
2025-02-27 07:48:42.053000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,5,0.0,0.004,0,0.5,1,-0.19218206137271854,False,0.0017999999999971576,0.0013165625681433482,True,True
2025-02-27 09:58:41.266000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,3052,1.0,2.035,0,16.75,1,0.3946549382345853,False,0.20569999999999716,0.6427513861891561,True,True
2025-02-27 09:59:41.266000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,10209,1.0,6.806,0,57.0,1,1.7731873484396303,False,0.8858999999999971,2.1759983889912333,True,True
2025-02-27 11:56:40.547000+00:00,3121,FW49-KT-WM,Laundry,Kitchen,9874,2.0,6.582,0,55.25,1,1.7084648039236106,False,2.2610999999999972,2.5991568055820298,True,True
2025-02-27 11:51:50.036000+00:00,2268,FW15-KT1-W,Laundry,Kitchen,1678,1.0,1.119,0,9.25,1,0.12998596155300463,False,0.11449999999999716,0.35294735207530803,True,True
2025-02-27 11:52:50.031000+00:00,2268,FW15-KT1-W,Laundry,Kitchen,10018,0.0,6.678,0,59.5,1,1.736203037287619,False,0.7819999999999971,2.1011289029162925,True,True
2025-02-27 11:53:50.031000+00:00,2268,FW15-KT1-W,Laundry,Kitchen,9965,0.0,6.644,0,60.0,1,1.7263790796378662,False,1.4460999999999973,2.770451204728438,True,True
2025-02-27 07:11:13.131000+00:00,3124,FW60-BA-T,WC,Bathroom,7859,1.0,5.239,0,23.25,1,1.3204184767583673,False,1.1845999999999972,1.6662906375816888,True,True
2025-02-27 08:50:12.681000+00:00,3124,FW60-BA-T,WC,Bathroom,7736,1.0,5.158,0,23.25,1,1.2970143423574854,False,2.221299999999997,1.8642855676588697,True,True
2025-02-27 09:00:19.727000+00:00,3156,FW10-BA-F,Faucet,Bathroom,1623,1.0,1.082,1,21.5,1,0.11929518411062641,False,0.4368999999999971,0.35813698497026003,True,True
2025-02-27 06:45:39.727000+00:00,2133,FW42-BA1-F,Faucet,Bathroom 1st floor - ensuite ,7613,1.0,5.075,1,46.5,2,1.273032328094853,False,0.7775999999999972,1.5246915316450782,True,True
2025-02-27 21:55:34.948000+00:00,2133,FW42-BA1-F,Faucet,Bathroom 1st floor - ensuite ,2713,3.0,1.808,0,24.5,2,0.3290655739259403,False,0.5988999999999972,0.7809429414376875,True,True
2025-02-27 17:11:14.678000+00:00,3155,FW10-KT-WM,Laundry,Kitchen,7,0.0,0.005,0,0.25,1,-0.19189312144184342,False,0.001799999999997247,0.0012292740755553899,True,True
2025-02-27 09:55:23.385000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,46,0.0,0.03,1,0.75,1,-0.18466962316996624,False,0.004599999999997247,0.009008638032296472,True,True
2025-02-27 09:56:23.380000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,95,1.0,0.064,0,2.5,1,-0.17484566552021322,False,0.012399999999997247,0.020424386384809593,True,True
2025-02-27 09:56:23.380000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,142,1.0,0.095,1,2.25,1,-0.1658885276630855,False,0.021699999999997246,0.0326668367899547,True,True
2025-02-27 09:57:23.380000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,153,0.0,0.102,1,2.75,1,-0.1638659481469599,False,0.03179999999999725,0.0402817852864085,True,True
2025-02-27 09:58:23.354000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,2836,1.0,1.891,1,40.0,1,0.3530475881885726,False,0.22799999999999726,0.5856441847356854,True,True
2025-02-27 22:46:19.126000+00:00,2111,FW63-BA1-F,Faucet,Bathroom 1st floor - main,2419,1.0,1.613,1,28.25,1,0.27272228740529814,False,0.6133999999999972,0.4818072920475929,True,True
2025-02-27 00:43:38.561000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,5141,1.0,3.427,1,39.0,1,0.7968593220127078,False,0.6776999999999973,1.0846651352187529,True,True
2025-02-27 14:10:33.962000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,4986,1.0,3.324,1,43.75,1,0.7670985091325737,False,0.6636999999999972,1.0677307244823302,True,True
2025-02-27 16:35:33.129000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,1461,1.0,0.974,0,11.25,1,0.08808967157611687,False,0.34209999999999724,0.3599257485205037,True,True
2025-02-27 17:54:32.625000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,2783,1.0,1.855,1,21.5,1,0.3426457506770694,False,0.5015999999999973,0.6070614466457092,True,True
2025-02-27 20:50:31.664000+00:00,2733,FW56-BA1-F,Faucet,Bathroom,3654,0.0,2.436,1,44.5,1,0.5105198505154955,False,1.119999999999997,0.8656622384709972,True,True
2025-02-27 05:40:53.882000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,11,0.0,0.007,0,1.75,1,-0.19131524158009325,False,0.0031999999999972467,0.0024404014417031207,True,True
2025-02-27 06:02:53.794000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,20,0.0,0.013,0,2.75,1,-0.18958160199484272,False,0.004799999999997247,0.0034896678092186184,True,True
2025-02-27 07:26:53.371000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,6,0.0,0.004,0,0.75,1,-0.19218206137271854,False,0.0018999999999972466,0.000994430756843428,True,True
2025-02-27 07:27:53.371000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,10,0.0,0.007,0,1.0,1,-0.19131524158009325,False,0.002399999999997247,0.0018973675556431425,True,True
2025-02-27 09:08:52.866000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,4378,2.0,2.918,0,24.75,1,0.649788897197288,False,0.29409999999999725,0.9219463047772875,True,True
2025-02-27 09:09:52.866000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,5826,2.0,3.884,0,30.75,1,0.928904870422623,False,0.6820999999999973,1.4509632394467413,True,True
2025-02-27 09:49:52.584000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,9975,2.0,6.65,0,52.0,1,1.7281127192231167,False,1.3463999999999974,2.349817354605136,True,True
2025-02-27 11:30:52.180000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,11738,0.0,7.825,0,60.0,1,2.0676171380013453,False,2.1478999999999973,3.0359960272999635,True,True
2025-02-27 15:28:51.004000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,3984,2.0,2.656,0,21.0,1,0.574086635308015,False,0.28219999999999734,0.8351223197187947,True,True
2025-02-27 15:29:51.004000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,4801,1.0,3.201,0,24.75,1,0.731558897634938,False,0.5885999999999973,1.2399087959304897,True,True
2025-02-27 15:30:50.995000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,5681,2.0,3.787,0,30.5,1,0.9008776971277395,False,0.9669999999999973,1.5737899761062204,True,True
2025-02-27 15:38:50.958000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,20181,1.0,13.454,0,99.25,1,3.6940600088972158,True,2.312199999999997,4.205679329457441,True,True
2025-02-27 18:06:50.232000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,4,0.0,0.003,0,0.25,1,-0.19247100130359363,False,0.0015999999999973355,0.0006992085129839429,True,True
2025-02-27 18:07:50.232000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,5,0.0,0.003,0,0.0,1,-0.19247100130359363,False,0.0016999999999973356,0.0008232748225870201,True,True
2025-02-27 18:20:50.152000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,7,0.0,0.004,0,1.0,1,-0.19218206137271854,False,0.001999999999997335,0.0010540942874343712,True,True
2025-02-27 19:26:49.843000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,9,0.0,0.006,0,0.5,1,-0.19160418151096834,False,0.0023999999999973357,0.0015776224340855098,True,True
2025-02-27 20:20:49.563000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,16,0.0,0.011,0,0.75,1,-0.1901594818565929,False,0.0033999999999973357,0.003062316350949819,True,True
2025-02-27 20:21:49.563000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,15,0.0,0.01,0,1.25,1,-0.190448421787468,False,0.004099999999997335,0.003695342908443746,True,True
2025-02-27 22:14:49.016000+00:00,3484,FW46-KT-W2,Laundry,Kitchen,18,0.0,0.012,0,2.25,1,-0.1898705419257178,False,0.004199999999997335,0.0034896678112959828,True,True
2025-02-27 13:03:17.633000+00:00,3048,FW68-KT-FK,Faucet,Kitchen,508,1.0,0.339,0,2.5,1,-0.09538718452956403,False,0.03559999999999734,0.10661061028750254,True,True
2025-02-27 00:21:56.696000+00:00,2301,FW04-KT-1c-D,Dishwasher,Kitchen,2181,2.0,1.454,0,34.25,1,0.22678083839615912,False,0.18149999999999733,0.4594393322340104,True,True
2025-02-27 00:22:56.681000+00:00,2301,FW04-KT-1c-D,Dishwasher,Kitchen,2283,1.0,1.522,0,38.0,1,0.24642875369566514,False,0.33349999999999735,0.6176515108801268,True,True
2025-02-27 00:46:56.580000+00:00,2301,FW04-KT-1c-D,Dishwasher,Kitchen,2724,1.0,1.816,0,44.75,1,0.331377093372941,False,0.7476999999999974,0.6786404791961375,True,True
2025-02-27 07:10:01.320000+00:00,2132,FW42-KT1-D,Dishwasher,Kitchen,5165,1.0,3.443,0,50.0,1,0.8014823609067092,False,1.1175999999999973,1.0094501473592032,True,True
2025-02-27 08:05:24.096000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7440,1.0,4.96,0,46.0,1,1.2398042360442179,False,2.3776999999999973,1.2742270903497295,True,True
2025-02-27 08:55:23.854000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,7647,0.0,5.098,0,59.75,1,1.27967794650498,False,2.2619999999999973,1.6561987266706846,True,True
2025-02-27 11:54:23.047000+00:00,2145,FW21-BA1-T,WC,Bathroom 1st floor - ensuite ,8745,1.0,5.83,0,57.5,1,1.4911819759055445,False,2.011599999999997,2.2082840095128327,True,True
2025-02-27 15:48:22.761000+00:00,2186,FW23-KT1-FKb,Faucet,Kitchen,20382,1.0,13.588,1,244.5,1,3.7327779596344772,True,3.1839999999999975,4.072634582729919,True,True
2025-02-27 09:32:46.373000+00:00,3030,FW67-BA-F,Faucet,Bathroom,1010,2.0,0.674,1,10.75,1,0.0014076923135904742,False,0.26489999999999736,0.2600869299190939,True,True
2025-02-27 10:13:46.143000+00:00,3030,FW67-BA-F,Faucet,Bathroom,4524,1.0,3.016,1,48.75,1,0.6781050104230466,False,0.5581999999999974,0.8996308872737337,True,True
2025-02-27 19:32:42.982000+00:00,3030,FW67-BA-F,Faucet,Bathroom,3702,1.0,2.468,1,39.25,1,0.5197659283034984,False,0.4124999999999973,0.726558287027307,True,True
2025-02-27 08:59:04.296000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,3713,2.0,2.475,0,33.25,1,0.521788507819624,False,0.38439999999999735,0.7625574222482104,True,True
2025-02-27 15:45:02.054000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,2596,1.0,1.731,0,30.5,1,0.30681719924855855,False,0.7868999999999973,0.5627445542489917,True,True
2025-02-27 18:01:01.319000+00:00,2739,FW09-KT1-F,Faucet,Kitchen,5024,1.0,3.349,0,42.5,1,0.774322007404451,False,1.0167999999999975,0.9897658308931132,True,True
