asset_id,utc_time,asset_name,asset_type,asset_space,stepIndex_delta,cycleIndex_delta,flowQuantity_delta,stream_temperature,flowTimeIndex_delta,msgcount,reconstruction_error,anomaly_autoencoder
2269,2025-02-21 16:16:11.383000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,2888,0.0,1.926,0,59.75,1,3.829490398217452e-09,False
2269,2025-02-21 16:16:11.383000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,8087,0.0,5.391,1,59.75,1,7.662010686874748e-09,False
2269,2025-02-21 16:17:11.374000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,2897,0.0,1.931,0,60.0,1,3.803109344649951e-09,False
2269,2025-02-21 16:17:11.374000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,8095,0.0,5.397,1,60.25,1,7.706605675605735e-09,False
2269,2025-02-21 16:18:11.374000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,2906,0.0,1.937,0,60.0,1,3.770771748138172e-09,False
2269,2025-02-21 16:18:11.374000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,8119,0.0,5.413,1,59.75,1,7.828355494145662e-09,False
2269,2025-02-21 16:19:11.368000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,712,0.0,0.474,1,5.5,1,1.549850883355803e-08,False
2269,2025-02-21 16:19:11.368000+00:00,FW15-BA1-B,Bathtub,Bathroom 1st floor ,220,0.0,0.147,0,4.75,1,1.9207582109266e-08,False
2911,2025-02-21 09:59:19.428000+00:00,FW18-KT1-FK,Faucet,Kitchen,793,1.0,0.529,0,3.0,1,1.491330823764788e-08,False
2911,2025-02-21 13:16:18.339000+00:00,FW18-KT1-FK,Faucet,Kitchen,462,1.0,0.308,0,1.75,1,1.7331943068241012e-08,False
2911,2025-02-21 13:38:18.214000+00:00,FW18-KT1-FK,Faucet,Kitchen,241,1.0,0.161,0,1.25,1,1.9041451891227235e-08,False
2911,2025-02-21 17:59:16.757000+00:00,FW18-KT1-FK,Faucet,Kitchen,882,1.0,0.588,0,3.5,1,1.4298934344143905e-08,False
2101,2025-02-21 00:16:27.669000+00:00,FW46-KT1-FK,Faucet,Kitchen,329,1.0,0.219,0,3.25,1,1.8357964637948165e-08,False
2101,2025-02-21 00:17:27.669000+00:00,FW46-KT1-FK,Faucet,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
2101,2025-02-21 00:36:27.533000+00:00,FW46-KT1-FK,Faucet,Kitchen,303,2.0,0.202,0,2.75,1,1.8555979291243723e-08,False
2101,2025-02-21 01:03:27.372000+00:00,FW46-KT1-FK,Faucet,Kitchen,183,2.0,0.122,0,3.25,1,1.9508286392361987e-08,False
2101,2025-02-21 01:13:27.321000+00:00,FW46-KT1-FK,Faucet,Kitchen,609,1.0,0.406,0,2.5,1,1.6236614847114045e-08,False
2101,2025-02-21 01:20:27.271000+00:00,FW46-KT1-FK,Faucet,Kitchen,1451,1.0,0.967,0,5.25,1,1.065763680018036e-08,False
2101,2025-02-21 01:21:27.271000+00:00,FW46-KT1-FK,Faucet,Kitchen,266,0.0,0.178,0,1.0,1,1.8839322779482302e-08,False
2101,2025-02-21 01:29:27.209000+00:00,FW46-KT1-FK,Faucet,Kitchen,197,1.0,0.131,0,1.25,1,1.9400552480395503e-08,False
2101,2025-02-21 01:35:27.170000+00:00,FW46-KT1-FK,Faucet,Kitchen,592,1.0,0.395,0,3.5,1,1.635893096276575e-08,False
2101,2025-02-21 06:07:25.508000+00:00,FW46-KT1-FK,Faucet,Kitchen,1822,1.0,1.214,0,7.0,1,8.572060939718756e-09,False
2101,2025-02-21 06:12:25.470000+00:00,FW46-KT1-FK,Faucet,Kitchen,2974,1.0,1.983,1,14.5,1,3.5312732630240367e-09,False
2101,2025-02-21 06:13:25.470000+00:00,FW46-KT1-FK,Faucet,Kitchen,12523,0.0,8.349,1,60.0,1,4.625927493268301e-08,True
2101,2025-02-21 06:14:25.459000+00:00,FW46-KT1-FK,Faucet,Kitchen,5124,0.0,3.416,1,25.25,1,5.5928398004975674e-12,False
2101,2025-02-21 06:19:25.435000+00:00,FW46-KT1-FK,Faucet,Kitchen,4891,2.0,3.26,1,30.5,1,1.9012051347349656e-11,False
2101,2025-02-21 06:20:25.404000+00:00,FW46-KT1-FK,Faucet,Kitchen,488,2.0,0.326,1,5.5,1,1.712818967743315e-08,False
2101,2025-02-21 06:23:25.397000+00:00,FW46-KT1-FK,Faucet,Kitchen,632,3.0,0.421,1,5.0,1,1.6073307628152887e-08,False
2101,2025-02-21 06:24:25.389000+00:00,FW46-KT1-FK,Faucet,Kitchen,184,0.0,0.123,1,2.75,1,1.9496098943107957e-08,False
2101,2025-02-21 07:23:25.030000+00:00,FW46-KT1-FK,Faucet,Kitchen,159,1.0,0.106,0,1.0,1,1.9701973309550968e-08,False
2101,2025-02-21 07:26:25.002000+00:00,FW46-KT1-FK,Faucet,Kitchen,2396,3.0,1.597,1,16.75,1,5.786851199267142e-09,False
2101,2025-02-21 07:36:24.945000+00:00,FW46-KT1-FK,Faucet,Kitchen,2898,2.0,1.932,0,15.0,1,3.797155375609523e-09,False
2101,2025-02-21 07:37:24.945000+00:00,FW46-KT1-FK,Faucet,Kitchen,536,1.0,0.358,0,3.5,1,1.6768989716488513e-08,False
2101,2025-02-21 07:38:24.923000+00:00,FW46-KT1-FK,Faucet,Kitchen,1139,1.0,0.759,1,8.25,1,1.2589529887730483e-08,False
2101,2025-02-21 07:44:24.889000+00:00,FW46-KT1-FK,Faucet,Kitchen,4635,2.0,3.09,1,26.25,1,1.3667460504479257e-10,False
2101,2025-02-21 07:45:24.889000+00:00,FW46-KT1-FK,Faucet,Kitchen,9900,0.0,6.6,1,55.5,1,1.9505880386128308e-08,False
2101,2025-02-21 07:59:24.818000+00:00,FW46-KT1-FK,Faucet,Kitchen,313,1.0,0.209,1,2.25,1,1.8474881121751345e-08,False
2101,2025-02-21 08:00:24.784000+00:00,FW46-KT1-FK,Faucet,Kitchen,393,1.0,0.262,1,3.5,1,1.7858257890596258e-08,False
2101,2025-02-21 08:03:24.788000+00:00,FW46-KT1-FK,Faucet,Kitchen,179,1.0,0.119,1,2.75,1,1.954461118646326e-08,False
2101,2025-02-21 08:04:24.767000+00:00,FW46-KT1-FK,Faucet,Kitchen,4957,3.0,3.305,1,29.75,1,5.8562134898793795e-12,False
2101,2025-02-21 08:16:24.697000+00:00,FW46-KT1-FK,Faucet,Kitchen,1,0.0,0.001,1,0.0,1,2.099245012543438e-08,False
2101,2025-02-21 08:53:24.562000+00:00,FW46-KT1-FK,Faucet,Kitchen,1089,1.0,0.726,0,6.5,1,1.2911991082082597e-08,False
2101,2025-02-21 08:58:24.425000+00:00,FW46-KT1-FK,Faucet,Kitchen,437,2.0,0.291,1,3.5,1,1.7525592631686126e-08,False
2101,2025-02-21 09:06:24.394000+00:00,FW46-KT1-FK,Faucet,Kitchen,3076,1.0,2.051,1,16.0,1,3.1912130943131097e-09,False
2101,2025-02-21 09:07:24.394000+00:00,FW46-KT1-FK,Faucet,Kitchen,5512,0.0,3.674,1,28.25,1,1.8199789692783745e-10,False
2101,2025-02-21 09:18:24.309000+00:00,FW46-KT1-FK,Faucet,Kitchen,1,0.0,0.001,1,0.0,1,2.099245012543438e-08,False
2101,2025-02-21 09:32:24.232000+00:00,FW46-KT1-FK,Faucet,Kitchen,1096,1.0,0.73,0,5.25,1,1.2871932043464325e-08,False
2101,2025-02-21 09:33:24.232000+00:00,FW46-KT1-FK,Faucet,Kitchen,33,0.0,0.022,0,0.25,1,2.073150921824305e-08,False
2101,2025-02-21 09:35:24.214000+00:00,FW46-KT1-FK,Faucet,Kitchen,342,1.0,0.228,1,2.5,1,1.8252956452189406e-08,False
2101,2025-02-21 11:45:23.410000+00:00,FW46-KT1-FK,Faucet,Kitchen,898,1.0,0.599,0,4.5,1,1.4186368286927044e-08,False
2101,2025-02-21 12:15:23.234000+00:00,FW46-KT1-FK,Faucet,Kitchen,565,1.0,0.377,0,3.5,1,1.6558070004514432e-08,False
2101,2025-02-21 12:18:23.194000+00:00,FW46-KT1-FK,Faucet,Kitchen,357,1.0,0.238,0,2.25,1,1.8135742045940792e-08,False
2101,2025-02-21 13:29:22.768000+00:00,FW46-KT1-FK,Faucet,Kitchen,4899,1.0,3.266,1,22.25,1,1.6827984985469492e-11,False
2101,2025-02-21 13:30:22.758000+00:00,FW46-KT1-FK,Faucet,Kitchen,11660,1.0,7.773,1,53.75,1,3.619191974648876e-08,True
2101,2025-02-21 13:32:22.746000+00:00,FW46-KT1-FK,Faucet,Kitchen,1122,4.0,0.748,1,8.0,1,1.269684372714766e-08,False
2101,2025-02-21 13:33:22.746000+00:00,FW46-KT1-FK,Faucet,Kitchen,456,3.0,0.304,1,4.5,1,1.7377194232337627e-08,False
2101,2025-02-21 13:34:22.739000+00:00,FW46-KT1-FK,Faucet,Kitchen,1,0.0,0.001,1,0.0,1,2.099245012543438e-08,False
2101,2025-02-21 14:11:22.592000+00:00,FW46-KT1-FK,Faucet,Kitchen,710,1.0,0.473,0,3.25,1,1.5509143428966442e-08,False
2101,2025-02-21 15:21:22.072000+00:00,FW46-KT1-FK,Faucet,Kitchen,1359,1.0,0.906,1,8.0,1,1.120759695203824e-08,False
2101,2025-02-21 15:26:22.030000+00:00,FW46-KT1-FK,Faucet,Kitchen,1,0.0,0.001,1,0.0,1,2.099245012543438e-08,False
2101,2025-02-21 15:27:22.030000+00:00,FW46-KT1-FK,Faucet,Kitchen,4347,1.0,2.898,1,20.75,1,3.988796711235419e-10,False
2101,2025-02-21 15:29:22.023000+00:00,FW46-KT1-FK,Faucet,Kitchen,3324,1.0,2.216,1,19.0,1,2.438327331343745e-09,False
2101,2025-02-21 15:30:22.011000+00:00,FW46-KT1-FK,Faucet,Kitchen,2524,0.0,1.682,1,15.5,1,5.241969119453902e-09,False
2101,2025-02-21 15:31:22.011000+00:00,FW46-KT1-FK,Faucet,Kitchen,516,1.0,0.344,1,3.75,1,1.6925641035528245e-08,False
2101,2025-02-21 15:32:22+00:00,FW46-KT1-FK,Faucet,Kitchen,1002,1.0,0.668,1,7.25,1,1.3485777543643385e-08,False
2101,2025-02-21 16:09:21.862000+00:00,FW46-KT1-FK,Faucet,Kitchen,101,0.0,0.067,0,1.0,1,2.0176257938226037e-08,False
2101,2025-02-21 16:18:21.723000+00:00,FW46-KT1-FK,Faucet,Kitchen,752,3.0,0.502,1,7.75,1,1.519946518710548e-08,False
2101,2025-02-21 16:19:21.723000+00:00,FW46-KT1-FK,Faucet,Kitchen,21,0.0,0.014,1,0.25,1,2.0831887808851344e-08,False
2101,2025-02-21 17:15:21.462000+00:00,FW46-KT1-FK,Faucet,Kitchen,1688,3.0,1.126,0,9.25,1,9.28976938824786e-09,False
2101,2025-02-21 17:17:21.358000+00:00,FW46-KT1-FK,Faucet,Kitchen,4848,1.0,3.232,1,24.5,1,3.101420466820828e-11,False
2101,2025-02-21 17:18:21.345000+00:00,FW46-KT1-FK,Faucet,Kitchen,8405,1.0,5.604,1,42.75,1,9.354075721788548e-09,False
2101,2025-02-21 17:19:21.345000+00:00,FW46-KT1-FK,Faucet,Kitchen,908,2.0,0.605,1,8.75,1,1.4124069385875441e-08,False
2101,2025-02-21 17:20:21.340000+00:00,FW46-KT1-FK,Faucet,Kitchen,1087,1.0,0.725,1,13.75,1,1.2921274500034758e-08,False
2101,2025-02-21 17:21:21.340000+00:00,FW46-KT1-FK,Faucet,Kitchen,1323,1.0,0.882,1,8.75,1,1.142824046480475e-08,False
2101,2025-02-21 17:24:21.300000+00:00,FW46-KT1-FK,Faucet,Kitchen,4033,3.0,2.688,1,30.75,1,8.425909973192525e-10,False
2101,2025-02-21 17:25:21.300000+00:00,FW46-KT1-FK,Faucet,Kitchen,847,2.0,0.565,1,6.75,1,1.4537942105046072e-08,False
2101,2025-02-21 17:28:21.284000+00:00,FW46-KT1-FK,Faucet,Kitchen,6378,5.0,4.252,1,43.5,1,1.4756371089061217e-09,False
2101,2025-02-21 17:29:21.284000+00:00,FW46-KT1-FK,Faucet,Kitchen,272,1.0,0.181,1,2.0,1,1.8804681410104937e-08,False
2101,2025-02-21 17:30:21.274000+00:00,FW46-KT1-FK,Faucet,Kitchen,655,2.0,0.437,1,6.5,1,1.589864518428627e-08,False
2101,2025-02-21 17:31:21.274000+00:00,FW46-KT1-FK,Faucet,Kitchen,2761,0.0,1.841,1,23.5,1,4.296557560364914e-09,False
2101,2025-02-21 17:32:21.254000+00:00,FW46-KT1-FK,Faucet,Kitchen,359,1.0,0.239,1,5.0,1,1.8124994270803034e-08,False
2101,2025-02-21 17:52:21.142000+00:00,FW46-KT1-FK,Faucet,Kitchen,1907,1.0,1.271,1,16.75,1,8.1233916570172e-09,False
2101,2025-02-21 18:28:20.911000+00:00,FW46-KT1-FK,Faucet,Kitchen,373,1.0,0.249,1,3.25,1,1.8008192115333865e-08,False
2101,2025-02-21 19:05:20.790000+00:00,FW46-KT1-FK,Faucet,Kitchen,36,0.0,0.024,0,1.25,1,2.070638544162779e-08,False
2101,2025-02-21 20:28:20.167000+00:00,FW46-KT1-FK,Faucet,Kitchen,4875,5.0,3.25,1,28.0,1,2.2954153689834466e-11,False
2101,2025-02-21 20:30:20.168000+00:00,FW46-KT1-FK,Faucet,Kitchen,2962,1.0,1.975,1,13.25,1,3.5722155389566187e-09,False
2101,2025-02-21 20:31:20.168000+00:00,FW46-KT1-FK,Faucet,Kitchen,13521,0.0,9.014,1,60.0,1,5.941587641197259e-08,True
2101,2025-02-21 20:32:20.152000+00:00,FW46-KT1-FK,Faucet,Kitchen,1847,4.0,1.231,1,12.75,1,8.436790184856038e-09,False
2101,2025-02-21 20:33:20.152000+00:00,FW46-KT1-FK,Faucet,Kitchen,1784,4.0,1.189,1,15.25,1,8.77280945294075e-09,False
2101,2025-02-21 20:34:20.145000+00:00,FW46-KT1-FK,Faucet,Kitchen,2340,4.0,1.56,1,17.5,1,6.0316226512801475e-09,False
2101,2025-02-21 20:35:20.145000+00:00,FW46-KT1-FK,Faucet,Kitchen,125,1.0,0.084,1,1.0,1,1.9968703464706795e-08,False
2101,2025-02-21 20:39:20.108000+00:00,FW46-KT1-FK,Faucet,Kitchen,533,1.0,0.355,1,3.75,1,1.6802910452527117e-08,False
2101,2025-02-21 20:40:20.103000+00:00,FW46-KT1-FK,Faucet,Kitchen,1352,0.0,0.901,1,12.0,1,1.1253444617217105e-08,False
2101,2025-02-21 21:17:19.964000+00:00,FW46-KT1-FK,Faucet,Kitchen,3534,2.0,2.356,0,15.5,1,1.878299588734357e-09,False
2101,2025-02-21 21:34:19.749000+00:00,FW46-KT1-FK,Faucet,Kitchen,1939,1.0,1.292,0,14.75,1,7.960380169644212e-09,False
2101,2025-02-21 21:35:19.749000+00:00,FW46-KT1-FK,Faucet,Kitchen,1001,2.0,0.668,0,7.25,1,1.3485777543643385e-08,False
2101,2025-02-21 22:11:19.630000+00:00,FW46-KT1-FK,Faucet,Kitchen,2224,1.0,1.483,1,10.75,1,6.558917306011298e-09,False
2101,2025-02-21 23:55:18.986000+00:00,FW46-KT1-FK,Faucet,Kitchen,1107,1.0,0.738,0,5.25,1,1.2793896764507763e-08,False
3121,2025-02-21 07:15:33.927000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 08:28:33.496000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 08:31:33.468000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 08:39:33.418000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 08:50:33.362000+00:00,FW49-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.5,1,2.095588184845932e-08,False
3121,2025-02-21 09:17:33.191000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.002,0,0.25,1,2.0980077294125052e-08,False
3121,2025-02-21 09:50:33.001000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 09:51:32.996000+00:00,FW49-KT-WM,Laundry,Kitchen,542,1.0,0.361,0,3.75,1,1.673558517642487e-08,False
3121,2025-02-21 09:52:32.996000+00:00,FW49-KT-WM,Laundry,Kitchen,9606,1.0,6.404,0,56.5,1,1.721595743092859e-08,False
3121,2025-02-21 09:53:32.987000+00:00,FW49-KT-WM,Laundry,Kitchen,6437,0.0,4.292,0,35.75,1,1.6112854683003138e-09,False
3121,2025-02-21 09:59:32.948000+00:00,FW49-KT-WM,Laundry,Kitchen,1921,1.0,1.28,0,10.75,1,8.052754191582071e-09,False
3121,2025-02-21 10:00:32.948000+00:00,FW49-KT-WM,Laundry,Kitchen,5035,0.0,3.357,0,28.0,1,3.198700879281974e-14,False
3121,2025-02-21 10:21:32.814000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 11:11:32.518000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 11:13:32.492000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 11:16:32.490000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 11:20:32.451000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
3121,2025-02-21 11:47:32.285000+00:00,FW49-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.5,1,2.095588184845932e-08,False
3121,2025-02-21 11:48:32.285000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 11:49:32.279000+00:00,FW49-KT-WM,Laundry,Kitchen,7,0.0,0.004,0,0.5,1,2.095588184845932e-08,False
3121,2025-02-21 12:05:32.183000+00:00,FW49-KT-WM,Laundry,Kitchen,1100,1.0,0.734,0,6.25,1,1.2832990248872044e-08,False
3121,2025-02-21 12:06:32.183000+00:00,FW49-KT-WM,Laundry,Kitchen,9746,1.0,6.497,0,55.0,1,1.8285512223802032e-08,False
3121,2025-02-21 12:07:32.167000+00:00,FW49-KT-WM,Laundry,Kitchen,10610,0.0,7.073,0,60.0,1,2.5619211624248397e-08,False
3121,2025-02-21 12:08:32.167000+00:00,FW49-KT-WM,Laundry,Kitchen,4041,0.0,2.694,0,23.25,1,8.276743269516104e-10,False
3121,2025-02-21 12:29:32.040000+00:00,FW49-KT-WM,Laundry,Kitchen,5090,1.0,3.394,0,26.25,1,2.005370040179493e-12,False
3121,2025-02-21 12:30:32.040000+00:00,FW49-KT-WM,Laundry,Kitchen,10505,1.0,7.003,0,55.25,1,2.4661851252331057e-08,False
3121,2025-02-21 12:31:32.021000+00:00,FW49-KT-WM,Laundry,Kitchen,10665,0.0,7.11,0,56.5,1,2.6132936414787365e-08,False
3121,2025-02-21 12:37:31.989000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 15:20:31.010000+00:00,FW49-KT-WM,Laundry,Kitchen,5,0.0,0.004,0,0.25,1,2.095588184845932e-08,False
3121,2025-02-21 16:16:30.668000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.25,1,2.0980077294125052e-08,False
3121,2025-02-21 16:24:30.623000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
3121,2025-02-21 16:25:30.617000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 17:56:30.087000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 17:57:30.057000+00:00,FW49-KT-WM,Laundry,Kitchen,4,0.0,0.003,0,0.5,1,2.0967977826311116e-08,False
3121,2025-02-21 18:34:29.848000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 18:35:29.824000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 18:42:29.800000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.25,1,2.0980077294125052e-08,False
3121,2025-02-21 18:58:29.710000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 18:59:29.688000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
3121,2025-02-21 19:00:29.688000+00:00,FW49-KT-WM,Laundry,Kitchen,3,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
3121,2025-02-21 19:01:29.672000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
3121,2025-02-21 19:10:29.624000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 19:20:29.570000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 19:22:29.563000+00:00,FW49-KT-WM,Laundry,Kitchen,8,0.0,0.005,0,0.75,1,2.0942711128715466e-08,False
3121,2025-02-21 19:23:29.553000+00:00,FW49-KT-WM,Laundry,Kitchen,10,0.0,0.007,0,1.5,1,2.0918267847278075e-08,False
3121,2025-02-21 19:24:29.553000+00:00,FW49-KT-WM,Laundry,Kitchen,13,0.0,0.008,0,0.75,1,2.0905378268118068e-08,False
3121,2025-02-21 19:25:29.534000+00:00,FW49-KT-WM,Laundry,Kitchen,4,0.0,0.003,0,0.25,1,2.0968517263879442e-08,False
3121,2025-02-21 19:27:29.521000+00:00,FW49-KT-WM,Laundry,Kitchen,6,0.0,0.004,0,0.5,1,2.095588184845932e-08,False
3121,2025-02-21 19:28:29.521000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 19:32:29.505000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 20:15:29.223000+00:00,FW49-KT-WM,Laundry,Kitchen,1,0.0,0.001,0,0.0,1,2.099245012543438e-08,False
3121,2025-02-21 22:26:28.453000+00:00,FW49-KT-WM,Laundry,Kitchen,2,0.0,0.002,0,0.0,1,2.0980077294125052e-08,False
2135,2025-02-21 07:06:37.862000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,7093,1.0,4.729,0,22.0,1,3.4796857344105512e-09,False
2135,2025-02-21 07:13:37.822000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,9855,1.0,6.57,0,35.25,1,1.9147090447062244e-08,False
2135,2025-02-21 07:17:37.790000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,7342,1.0,4.894,0,23.75,1,4.368752172691432e-09,False
2135,2025-02-21 07:37:37.671000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,7423,1.0,4.949,0,23.75,1,4.6883257604527455e-09,False
2135,2025-02-21 23:36:32.414000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,293,1.0,0.195,0,1.0,1,1.8639289404409215e-08,False
2135,2025-02-21 23:37:32.390000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,7015,0.0,4.677,0,22.75,1,3.2194614378257204e-09,False
2135,2025-02-21 23:45:32.363000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,9806,1.0,6.537,0,29.75,1,1.8753972427768928e-08,False
2135,2025-02-21 23:46:32.363000+00:00,FW26-BA1-T,WC,Bathroom 1st floor ,25,0.0,0.017,0,0.25,1,2.0793310923026476e-08,False
3089,2025-02-21 07:16:45.059000+00:00,FW27-BA2-F,Faucet,Bathroom2,237,1.0,0.158,1,4.25,1,1.9076567827661476e-08,False
3089,2025-02-21 07:16:45.059000+00:00,FW27-BA2-F,Faucet,Bathroom2,224,1.0,0.149,0,4.25,1,1.918443158769159e-08,False
3089,2025-02-21 11:34:43.513000+00:00,FW27-BA2-F,Faucet,Bathroom2,308,1.0,0.205,1,3.25,1,1.8521092545776965e-08,False
3089,2025-02-21 11:39:43.540000+00:00,FW27-BA2-F,Faucet,Bathroom2,240,2.0,0.16,0,9.75,1,1.9053239311257015e-08,False
3089,2025-02-21 11:39:43.540000+00:00,FW27-BA2-F,Faucet,Bathroom2,5751,1.0,3.834,1,59.5,1,4.158444471932932e-10,False
3089,2025-02-21 11:40:43.540000+00:00,FW27-BA2-F,Faucet,Bathroom2,17,0.0,0.012,0,0.75,1,2.0856011587876873e-08,False
3089,2025-02-21 11:40:43.540000+00:00,FW27-BA2-F,Faucet,Bathroom2,37,0.0,0.025,1,1.0,1,2.069382926552104e-08,False
2815,2025-02-21 06:17:51.458000+00:00,FW35-BA1-S,Shower,Shower / bath tub,202,1.0,0.134,0,11.25,1,1.9363843474377702e-08,False
2815,2025-02-21 06:18:51.458000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3280,0.0,2.187,0,60.0,1,2.5631093167467087e-09,False
2815,2025-02-21 06:19:51.452000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3854,0.0,2.569,0,60.0,1,1.1664910982522376e-09,False
2815,2025-02-21 06:20:51.452000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3872,0.0,2.582,0,60.0,1,1.1287526264057325e-09,False
2815,2025-02-21 06:21:51.447000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3813,0.0,2.542,0,60.0,1,1.247896232491487e-09,False
2815,2025-02-21 06:22:51.447000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3515,0.0,2.343,0,60.0,1,1.92721856555259e-09,False
2815,2025-02-21 06:23:51.440000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2825,0.0,1.883,0,60.0,1,4.062505556904017e-09,False
2815,2025-02-21 06:24:51.440000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2779,0.0,1.853,0,60.0,1,4.2289128886630775e-09,False
2815,2025-02-21 06:25:51.435000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2771,0.0,1.847,0,60.0,1,4.263032972444165e-09,False
2815,2025-02-21 06:26:51.435000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2762,0.0,1.842,0,60.0,1,4.290594978468319e-09,False
2815,2025-02-21 06:27:51.426000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2768,0.0,1.845,0,60.0,1,4.273706160758394e-09,False
2815,2025-02-21 06:28:51.426000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2749,0.0,1.833,0,60.0,1,4.341952191361033e-09,False
2815,2025-02-21 06:29:51.420000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2425,0.0,1.616,0,53.0,1,5.662662007274549e-09,False
2815,2025-02-21 08:01:50.997000+00:00,FW35-BA1-S,Shower,Shower / bath tub,2124,1.0,1.416,0,57.25,1,7.0346037835213835e-09,False
2815,2025-02-21 08:02:50.997000+00:00,FW35-BA1-S,Shower,Shower / bath tub,3707,0.0,2.472,0,59.75,1,1.4698857970417272e-09,False
